,spkts,dloss,ct_srv_src,ct_state_ttl,ct_dst_src_ltm,ct_src_ltm,label
7672,2,0,5,2,5,2,1
7673,2,0,4,2,4,15,1
7674,2,0,9,2,9,15,1
7675,42,0,1,2,1,1,1
7676,2,0,9,2,9,15,1
7677,2,0,7,2,7,11,1
7678,2,0,4,2,4,15,1
7679,2,0,9,2,9,15,1
7680,2,0,7,2,7,11,1
7681,2,0,9,2,9,15,1
7682,2,0,7,2,7,11,1
7683,2,0,9,2,9,15,1
7684,2,0,9,2,9,15,1
7685,2,0,5,2,5,2,1
7686,2,0,5,2,5,2,1
7687,2,0,7,2,7,11,1
7688,2,0,9,2,9,15,1
7689,2,0,5,2,5,10,1
7690,2,0,5,2,5,2,1
7691,2,0,7,2,7,2,1
7692,2,0,9,2,9,13,1
7693,2,0,5,2,5,2,1
7694,2,0,7,2,7,2,1
7695,2,0,9,2,9,13,1
7696,2,0,5,2,5,2,1
7697,2,0,9,2,9,13,1
7698,2,0,1,2,1,9,1
7699,2,0,5,2,5,4,1
7700,2,0,7,2,7,2,1
7701,2,0,9,2,9,13,1
7702,2,0,5,2,5,2,1
7703,2,0,5,2,5,4,1
7704,2,0,7,2,7,2,1
7705,2,0,9,2,9,13,1
7706,2,0,1,2,1,1,1
7707,2,0,7,2,7,2,1
7708,2,0,5,2,5,4,1
7709,2,0,9,2,9,13,1
7710,2,0,8,2,8,13,1
7711,2,0,5,2,5,4,1
7712,2,0,5,2,5,4,1
7713,2,0,8,2,8,13,1
7714,2,0,7,2,7,6,1
7715,2,0,7,2,7,6,1
7716,2,0,8,2,8,13,1
7717,16,5,1,1,1,1,1
7718,2,0,7,2,7,6,1
7719,2,0,8,2,8,13,1
7720,2,0,7,2,7,6,1
7721,2,0,8,2,8,13,1
7722,10,1,2,1,1,1,1
7723,2,0,7,2,7,6,1
7724,36,8,1,1,1,2,1
7725,2,0,5,2,5,4,1
7726,10,1,2,1,1,2,1
7727,20,6,1,1,1,1,1
7728,2,0,5,2,5,4,1
7729,10,1,1,1,1,18,1
7730,2,0,7,2,7,12,1
7731,2,0,7,2,7,2,1
7732,2,0,7,2,7,12,1
7733,2,0,7,2,7,2,1
7734,2,0,7,2,7,12,1
7735,2,0,7,2,7,2,1
7736,2,0,5,2,6,2,1
7737,24,9,1,1,3,3,1
7738,2,0,5,2,6,2,1
7739,2,0,7,2,7,11,1
7740,10,1,1,1,1,2,1
7741,2,0,5,2,6,2,1
7742,2,0,7,2,7,11,1
7743,2,0,5,2,6,2,1
7744,2,0,7,2,7,11,1
7745,2,0,5,2,6,2,1
7746,2,0,7,2,7,11,1
7747,8,2,1,1,2,3,1
7748,2,0,7,2,7,11,1
7749,2,0,5,2,6,2,1
7750,2,0,7,2,7,12,1
7751,42,0,1,2,1,2,1
7752,2,0,7,2,7,11,1
7753,2,0,5,2,6,2,1
7754,42,0,1,2,1,2,1
7755,2,0,7,2,7,12,1
7756,2,0,7,2,7,11,1
7757,42,0,1,2,1,2,1
7758,2,0,7,2,7,12,1
7759,2,0,6,2,6,6,1
7760,2,0,5,2,6,21,1
7761,2,0,7,2,7,12,1
7762,2,0,6,2,6,6,1
7763,42,0,1,2,1,2,1
7764,2,0,5,2,6,21,1
7765,2,0,6,2,6,6,1
7766,2,0,7,2,7,12,1
7767,2,0,5,2,6,21,1
7768,2,0,7,2,7,12,1
7769,98,283,2,1,1,2,1
7770,2,0,5,2,6,21,1
7771,2,0,6,2,6,2,1
7772,2,0,6,2,6,2,1
7773,2,0,6,2,6,2,1
7774,24,9,1,1,3,4,1
7775,10,1,2,1,1,2,1
7776,10,2,1,1,1,1,1
7777,44,124,1,1,3,4,1
7778,2,0,7,2,7,5,1
7779,2,0,7,2,7,5,1
7780,2,0,7,2,7,5,1
7781,12,2,2,1,1,1,1
7782,2,0,9,2,10,4,1
7783,2,0,6,2,6,2,1
7784,38,74,2,1,2,1,1
7785,2,0,7,2,7,5,1
7786,24,8,1,1,1,2,1
7787,2,0,9,2,10,4,1
7788,2,0,6,2,6,2,1
7789,90,8,1,1,1,3,1
7790,2,0,9,2,10,4,1
7791,2,0,7,2,7,5,1
7792,2,0,6,2,6,2,1
7793,90,8,1,1,1,3,1
7794,2,0,9,2,10,4,1
7795,2,0,6,2,6,11,1
7796,2,0,7,2,7,5,1
7797,2,0,1,2,1,1,1
7798,2,0,8,2,8,7,1
7799,2,0,9,2,10,12,1
7800,2,0,1,2,1,1,1
7801,2,0,9,2,10,12,1
7802,2,0,6,2,6,11,1
7803,2,0,8,2,8,7,1
7804,2,0,9,2,10,12,1
7805,2,0,8,2,8,7,1
7806,2,0,6,2,6,11,1
7807,2,0,9,2,10,12,1
7808,2,0,8,2,8,13,1
7809,2,0,9,2,10,12,1
7810,2,0,8,2,8,13,1
7811,10,1,1,1,2,2,1
7812,2,0,9,2,10,9,1
7813,2,0,7,2,7,10,1
7814,2,0,7,2,7,10,1
7815,10,1,4,1,4,2,1
7816,2,0,9,2,10,9,1
7817,8,4,1,1,2,3,1
7818,2,0,7,2,7,10,1
7819,2,0,9,2,10,9,1
7820,2,0,7,2,7,10,1
7821,8,2,1,1,2,6,1
7822,2,0,9,2,10,9,1
7823,2,0,7,2,7,3,1
7824,2,0,8,2,8,13,1
7825,2,0,9,2,10,9,1
7826,2,0,7,2,7,3,1
7827,2,0,8,2,8,13,1
7828,2,0,7,2,7,3,1
7829,2,0,8,2,8,13,1
7830,2,0,3,2,3,11,1
7831,2,0,8,2,8,13,1
7832,2,0,3,2,3,11,1
7833,2,0,7,2,7,3,1
7834,2,0,8,2,8,13,1
7835,2,0,3,2,3,11,1
7836,2,0,7,2,7,3,1
7837,2,0,8,2,8,13,1
7838,22,8,1,1,1,1,1
7839,2,0,7,2,7,3,1
7840,2,0,2,2,1,1,1
7841,2,0,7,2,7,2,1
7842,2,0,8,2,8,13,1
7843,2,0,3,2,3,9,1
7844,2,0,7,2,7,2,1
7845,2,0,8,2,8,13,1
7846,16,13,1,1,1,1,1
7847,2,0,3,2,3,9,1
7848,2,0,7,2,7,2,1
7849,2,0,8,2,8,7,1
7850,2,0,3,2,3,9,1
7851,2,0,7,2,7,2,1
7852,2,0,1,2,2,2,1
7853,2,0,2,2,2,2,1
7854,2,0,2,2,2,2,1
7855,10,3,2,1,2,1,1
7856,2,0,2,2,2,2,1
7857,2,0,2,2,1,2,1
7858,2,0,1,2,1,1,1
7859,10,1,1,1,1,1,1
7860,2,0,7,2,7,12,1
7861,2,0,7,2,7,12,1
7862,2,0,7,2,7,12,1
7863,2,0,8,2,8,23,1
7864,2,0,7,2,7,12,1
7865,2,0,8,2,8,23,1
7866,10,1,3,1,2,2,1
7867,2,0,7,2,7,12,1
7868,2,0,8,2,8,23,1
7869,2,0,8,2,8,23,1
7870,2,0,8,2,8,23,1
7871,2,0,7,2,7,11,1
7872,2,0,8,2,8,23,1
7873,2,0,7,2,7,11,1
7874,2,0,8,2,8,23,1
7875,8,2,1,1,2,2,1
7876,2,0,8,2,8,23,1
7877,2,0,7,2,7,11,1
7878,12,2,1,1,1,1,1
7879,10,1,6,1,4,1,1
7880,2,0,8,2,8,23,1
7881,2,0,7,2,7,2,1
7882,10,3,6,1,3,2,1
7883,2,0,8,2,8,23,1
7884,2,0,7,2,7,2,1
7885,2,0,8,2,8,23,1
7886,2,0,7,2,7,2,1
7887,2,0,7,2,7,2,1
7888,2,0,7,2,7,2,1
7889,12,4,3,1,3,5,1
7890,2,0,8,2,8,13,1
7891,2,0,8,2,8,13,1
7892,10,1,1,1,1,3,1
7893,2,0,8,2,8,13,1
7894,2,0,8,2,8,13,1
7895,2,0,8,2,8,13,1
7896,2,0,8,2,8,13,1
7897,2,0,8,2,8,13,1
7898,10,1,2,1,1,10,1
7899,12,1,1,1,1,1,1
7900,2,0,7,2,7,3,1
7901,2,0,8,2,8,13,1
7902,36,8,1,1,1,1,1
7903,56,136,3,1,1,2,1
7904,2,0,8,2,8,13,1
7905,2,0,7,2,7,3,1
7906,2,0,8,2,8,13,1
7907,2,0,8,2,8,13,1
7908,2,0,7,2,7,3,1
7909,2,0,8,2,8,13,1
7910,2,0,7,2,7,3,1
7911,2,0,8,2,8,13,1
7912,2,0,7,2,7,3,1
7913,2,0,7,2,7,21,1
7914,10,2,1,1,1,5,1
7915,2,0,7,2,7,21,1
7916,2,0,7,2,7,21,1
7917,2,0,8,2,8,13,1
7918,40,75,1,1,1,10,1
7919,2,0,7,2,7,21,1
7920,2,0,8,2,8,13,1
7921,2,0,8,2,8,13,1
7922,2,0,7,2,7,21,1
7923,2,0,1,2,1,9,1
7924,2,0,1,2,1,9,1
7925,2,0,7,2,7,21,1
7926,2,0,1,2,1,9,1
7927,2,0,7,2,7,21,1
7928,10,1,1,1,1,1,1
7929,14,4,1,1,2,1,1
7930,10,1,11,1,5,4,1
7931,2,0,7,2,7,21,1
7932,10,2,1,1,1,1,1
7933,34,8,1,1,1,1,1
7934,2,0,7,2,7,21,1
7935,10,1,4,1,1,2,1
7936,160,8,1,1,1,2,1
7937,2,0,8,2,8,13,1
7938,2,0,8,2,8,13,1
7939,2,0,9,2,9,15,1
7940,2,0,8,2,8,13,1
7941,60,8,1,1,1,2,1
7942,2,0,8,2,8,13,1
7943,2,0,9,2,9,15,1
7944,2,0,8,2,8,13,1
7945,2,0,9,2,9,15,1
7946,2,0,8,2,8,13,1
7947,12,2,1,1,1,1,1
7948,2,0,9,2,9,15,1
7949,2,0,9,2,9,15,1
7950,2,0,1,2,1,1,1
7951,24,9,1,1,2,2,1
7952,2,0,9,2,9,15,1
7953,12,3,1,1,1,1,1
7954,2,0,9,2,9,15,1
7955,2,0,8,2,8,13,1
7956,36,71,1,1,1,1,1
7957,2,0,9,2,9,15,1
7958,2,0,9,2,9,15,1
7959,2,0,9,2,9,15,1
7960,2,0,7,2,7,3,1
7961,10,1,1,1,1,1,1
7962,2,0,7,2,7,3,1
7963,2,0,1,2,1,1,1
7964,2,0,7,2,7,3,1
7965,2,0,9,2,9,13,1
7966,2,0,7,2,7,3,1
7967,2,0,7,2,7,3,1
7968,2,0,7,2,7,3,1
7969,12,3,1,1,1,2,1
7970,2,0,7,2,7,3,1
7971,8,2,1,1,2,2,1
7972,2,0,7,2,7,3,1
7973,12,3,1,1,1,1,1
7974,2,0,7,2,7,21,1
7975,2,0,7,2,7,21,1
7976,10,2,1,1,1,27,1
7977,2,0,9,2,9,13,1
7978,2,0,7,2,7,21,1
7979,2,0,9,2,9,13,1
7980,2,0,7,2,7,21,1
7981,2,0,9,2,9,13,1
7982,2,0,7,2,7,21,1
7983,2,0,9,2,9,13,1
7984,2,0,9,2,9,13,1
7985,2,0,9,2,9,13,1
7986,2,0,7,2,7,11,1
7987,2,0,9,2,9,13,1
7988,2,0,1,2,1,1,1
7989,2,0,7,2,7,11,1
7990,2,0,9,2,9,13,1
7991,2,0,7,2,7,11,1
7992,2,0,9,2,9,13,1
7993,12,11,2,1,1,2,1
7994,2,0,7,2,7,11,1
7995,2,0,9,2,9,13,1
7996,10,1,2,1,2,2,1
7997,2,0,7,2,7,11,1
7998,2,0,7,2,7,11,1
7999,10,3,3,1,2,3,1
8000,18,10,1,1,1,1,1
8001,10,7,1,1,1,1,1
8002,2,0,7,2,7,12,1
8003,2,0,7,2,7,12,1
8004,2,0,7,2,7,12,1
8005,10,1,1,1,1,1,1
8006,2,0,7,2,7,12,1
8007,2,0,1,2,1,3,1
8008,10,1,1,1,1,19,1
8009,2,0,7,2,7,12,1
8010,10,1,1,1,1,2,1
8011,2,0,7,2,7,12,1
8012,2,0,7,2,7,5,1
8013,2,0,7,2,7,5,1
8014,2,0,7,2,7,5,1
8015,2,0,7,2,7,5,1
8016,22,1,1,1,2,1,1
8017,2,0,7,2,7,5,1
8018,10,3,1,1,1,1,1
8019,2,0,7,2,7,5,1
8020,10,3,1,1,1,10,1
8021,2,0,7,2,7,5,1
8022,2,0,7,2,7,11,1
8023,8,1,1,1,2,3,1
8024,2,0,8,2,8,7,1
8025,2,0,7,2,7,11,1
8026,2,0,8,2,8,7,1
8027,24,9,1,1,2,10,1
8028,2,0,7,2,7,11,1
8029,2,0,8,2,8,7,1
8030,8,1,1,1,2,10,1
8031,10,1,2,1,1,2,1
8032,2,0,8,2,8,7,1
8033,10,1,2,1,1,1,1
8034,2,0,8,2,8,7,1
8035,2,0,8,2,8,7,1
8036,2,0,8,2,8,7,1
8037,20,8,1,1,1,6,1
8038,2,0,6,2,1,3,1
8039,10,1,1,1,1,1,1
8040,2,0,8,2,8,23,1
8041,2,0,8,2,8,23,1
8042,2,0,8,2,8,23,1
8043,2,0,8,2,8,23,1
8044,2,0,8,2,8,23,1
8045,2,0,8,2,8,23,1
8046,102,8,1,1,1,2,1
8047,10,1,1,1,1,1,1
8048,2,0,8,2,8,23,1
8049,2,0,8,2,8,23,1
8050,2,0,8,2,8,23,1
8051,24,9,1,1,2,2,1
8052,2,0,7,2,7,12,1
8053,2,0,8,2,8,23,1
8054,10,1,1,1,1,1,1
8055,2,0,8,2,8,23,1
8056,2,0,7,2,7,12,1
8057,2,0,8,2,8,23,1
8058,10,2,1,1,1,2,1
8059,2,0,7,2,7,12,1
8060,2,0,8,2,8,23,1
8061,2,0,7,2,7,12,1
8062,2,0,8,2,8,23,1
8063,2,0,7,2,7,12,1
8064,2,0,8,2,8,23,1
8065,2,0,7,2,7,12,1
8066,2,0,8,2,8,23,1
8067,2,0,7,2,7,12,1
8068,2,0,8,2,8,23,1
8069,2,0,7,2,7,12,1
8070,2,0,7,2,7,12,1
8071,2,0,7,2,7,5,1
8072,2,0,7,2,7,5,1
8073,2,0,9,2,9,15,1
8074,2,0,9,2,9,15,1
8075,2,0,7,2,7,5,1
8076,8,0,1,0,1,1,1
8077,2,0,9,2,9,15,1
8078,2,0,7,2,7,5,1
8079,2,0,9,2,9,15,1
8080,2,0,7,2,7,5,1
8081,2,0,9,2,9,15,1
8082,2,0,8,2,8,7,1
8083,2,0,9,2,9,15,1
8084,2,0,8,2,8,7,1
8085,2,0,9,2,9,15,1
8086,2,0,9,2,9,15,1
8087,2,0,9,2,9,15,1
8088,2,0,9,2,9,15,1
8089,2,0,9,2,9,15,1
8090,10,4,1,1,1,1,1
8091,10,1,1,1,1,18,1
8092,2,0,8,2,8,7,1
8093,24,20,1,1,1,1,1
8094,2,0,8,2,8,7,1
8095,2,0,8,2,8,7,1
8096,2,0,9,2,9,13,1
8097,2,0,8,2,8,7,1
8098,2,0,9,2,9,13,1
8099,10,1,7,1,1,3,1
8100,2,0,9,2,9,13,1
8101,2,0,9,2,9,13,1
8102,2,0,8,2,8,23,1
8103,2,0,9,2,9,13,1
8104,2,0,8,2,8,23,1
8105,2,0,9,2,9,13,1
8106,2,0,8,2,8,23,1
8107,2,0,8,2,8,23,1
8108,2,0,9,2,9,13,1
8109,2,0,8,2,8,23,1
8110,2,0,9,2,9,13,1
8111,2,0,8,2,8,23,1
8112,2,0,9,2,9,13,1
8113,2,0,8,2,8,23,1
8114,2,0,9,2,9,13,1
8115,2,0,9,2,9,13,1
8116,10,2,1,1,1,1,1
8117,2,0,19,3,2,13,1
8118,2,0,8,2,8,23,1
8119,2,0,9,2,9,13,1
8120,2,0,19,3,2,13,1
8121,2,0,9,2,9,13,1
8122,12,4,3,1,3,1,1
8123,2,0,9,2,9,13,1
8124,2,0,9,2,9,13,1
8125,2,0,9,2,9,13,1
8126,12,2,1,1,1,1,1
8127,2,0,9,2,9,13,1
8128,2,0,9,2,9,13,1
8129,20,9,1,1,1,2,1
8130,2,0,7,2,7,6,1
8131,2,0,2,2,1,2,1
8132,2,0,7,2,7,6,1
8133,10,1,1,1,1,1,1
8134,2,0,7,2,7,6,1
8135,2,0,8,2,8,23,1
8136,2,0,7,2,7,6,1
8137,10,2,1,1,1,2,1
8138,2,0,7,2,7,6,1
8139,10,1,2,1,1,1,1
8140,2,0,7,2,7,6,1
8141,10,1,1,1,1,2,1
8142,24,27,1,1,10,1,1
8143,22,17,1,1,2,1,1
8144,10,1,1,1,1,1,1
8145,1872,8,3,1,1,3,1
8146,24,21,1,1,2,1,1
8147,40,1,1,1,1,1,1
8148,28,0,1,2,1,2,1
8149,10,1,2,1,1,3,1
8150,2,0,7,2,7,2,1
8151,28,0,1,2,1,2,1
8152,2,0,7,2,7,2,1
8153,2,0,7,2,7,2,1
8154,10,2,1,1,1,1,1
8155,2,0,7,2,7,2,1
8156,2,0,7,2,7,2,1
8157,2,0,9,2,9,15,1
8158,2,0,9,2,9,15,1
8159,2,0,7,2,7,11,1
8160,10,1,1,1,4,3,1
8161,2,0,7,2,7,11,1
8162,2,0,9,2,9,15,1
8163,2,0,9,2,9,15,1
8164,2,0,9,2,9,15,1
8165,2,0,1,2,1,1,1
8166,2,0,6,2,6,6,1
8167,2,0,9,2,9,15,1
8168,2,0,6,2,6,6,1
8169,2,0,9,2,9,15,1
8170,10,2,1,1,1,1,1
8171,12,2,1,1,1,1,1
8172,2,0,1,2,1,18,1
8173,2,0,9,2,9,15,1
8174,2,0,9,2,9,15,1
8175,88,8,1,1,2,3,1
8176,2,0,6,2,6,2,1
8177,2,0,9,2,9,15,1
8178,28,33,1,1,1,7,1
8179,2,0,6,2,6,11,1
8180,10,1,1,1,1,1,1
8181,2,0,6,2,6,11,1
8182,10,4,1,1,1,2,1
8183,2,0,6,2,6,11,1
8184,2,0,6,2,6,11,1
8185,36,8,1,1,1,3,1
8186,10,1,1,1,3,2,1
8187,2,0,6,2,6,11,1
8188,2,0,6,2,6,11,1
8189,10,3,6,1,5,3,1
8190,10,2,1,1,1,2,1
8191,2,0,6,2,6,11,1
8192,10,3,6,1,5,3,1
8193,2,0,6,2,6,11,1
8194,2,0,6,2,6,11,1
8195,10,1,2,1,1,2,1
8196,2,0,7,2,7,10,1
8197,2,0,7,2,7,10,1
8198,2,0,7,2,7,10,1
8199,12,4,1,1,1,1,1
8200,26,28,1,1,1,1,1
8201,2,0,7,2,7,10,1
8202,2,0,9,2,9,15,1
8203,2,0,7,2,7,10,1
8204,2,0,9,2,9,15,1
8205,2,0,7,2,7,10,1
8206,4,0,1,0,1,1,1
8207,22,21,1,1,1,1,1
8208,2,0,7,2,7,10,1
8209,18,6,1,1,1,1,1
8210,2,0,7,2,7,3,1
8211,2,0,9,2,9,13,1
8212,4,0,1,0,1,1,1
8213,2,0,7,2,7,3,1
8214,2,0,9,2,9,13,1
8215,2,0,2,2,2,9,1
8216,2,0,7,2,7,3,1
8217,2,0,9,2,9,13,1
8218,2,0,7,2,7,3,1
8219,2,0,9,2,9,13,1
8220,2,0,7,2,7,3,1
8221,10,1,1,1,1,2,1
8222,2,0,9,2,9,13,1
8223,2,0,7,2,7,3,1
8224,10,1,1,1,1,1,1
8225,2,0,9,2,9,13,1
8226,184,8,1,1,1,1,1
8227,2,0,7,2,7,3,1
8228,22,8,1,1,1,3,1
8229,2,0,9,2,9,13,1
8230,2,0,7,2,7,2,1
8231,2,0,7,2,7,2,1
8232,2,0,9,2,9,13,1
8233,10,1,4,1,1,2,1
8234,2,0,7,2,7,2,1
8235,2,0,9,2,9,13,1
8236,2,0,7,2,7,6,1
8237,2,0,7,2,7,2,1
8238,2,0,7,2,7,6,1
8239,2,0,7,2,7,6,1
8240,2,0,7,2,7,6,1
8241,2,0,2,2,2,2,1
8242,2,0,2,2,2,2,1
8243,22,14,1,1,1,4,1
8244,2,0,2,2,2,2,1
8245,14,3,3,1,2,2,1
8246,10,1,3,1,1,2,1
8247,26,36,3,1,1,1,1
8248,2,0,7,2,7,6,1
8249,10,1,1,1,1,1,1
8250,10,1,4,1,1,2,1
8251,2,0,7,2,7,2,1
8252,2,0,7,2,7,2,1
8253,10,1,1,1,1,17,1
8254,2,0,7,2,7,2,1
8255,2,0,7,2,7,2,1
8256,8,4,1,1,2,3,1
8257,2,0,1,2,1,3,1
8258,10,4,1,1,1,1,1
8259,2,0,7,2,7,11,1
8260,10,3,1,1,1,1,1
8261,2,0,7,2,7,11,1
8262,10,1,1,1,1,1,1
8263,2,0,7,2,7,11,1
8264,2,0,7,2,7,11,1
8265,2,0,7,2,7,11,1
8266,2,0,7,2,7,11,1
8267,86,8,1,1,1,1,1
8268,14,3,2,1,1,1,1
8269,2,0,1,2,1,1,1
8270,10,3,1,1,1,1,1
8271,24,9,1,1,2,2,1
8272,10,1,1,1,1,1,1
8273,16,2,2,1,1,2,1
8274,12,9,2,1,1,1,1
8275,2,0,6,2,6,6,1
8276,2,0,6,2,6,2,1
8277,2,0,6,2,6,2,1
8278,2,0,6,2,6,2,1
8279,2,0,6,2,6,2,1
8280,2,0,6,2,6,2,1
8281,22,8,1,1,1,1,1
8282,2,0,6,2,6,11,1
8283,10,1,1,1,1,9,1
8284,2,0,6,2,6,11,1
8285,2,0,6,2,6,11,1
8286,2,0,6,2,6,11,1
8287,10,2,1,1,1,1,1
8288,10,1,4,1,1,2,1
8289,10,2,2,1,1,9,1
8290,10,3,4,1,2,2,1
8291,2,0,2,2,1,2,1
8292,12,17,1,1,1,1,1
8293,2,0,1,2,1,1,1
8294,14,2,1,1,1,1,1
8295,20,8,1,1,1,6,1
8296,144,8,1,1,1,1,1
8297,10,1,3,1,2,2,1
8298,30,40,1,1,25,7,1
8299,62,174,1,1,2,3,1
8300,10,1,1,1,18,18,1
8301,2,0,6,2,6,11,1
8302,2,0,6,2,6,11,1
8303,112,329,1,1,1,1,1
8304,2,0,1,2,1,1,1
8305,22,9,1,1,2,19,1
8306,10,5,1,1,1,1,1
8307,12,1,1,1,1,1,1
8308,2,0,7,2,7,10,1
8309,2,0,7,2,7,10,1
8310,2,0,2,0,20,8,1
8311,2,0,7,2,7,10,1
8312,34,8,1,1,1,1,1
8313,2,0,2,2,20,8,1
8314,2,0,7,2,7,10,1
8315,2,0,7,2,7,10,1
8316,2,0,7,2,7,10,1
8317,2,0,7,2,7,3,1
8318,2,0,7,2,7,3,1
8319,2,0,7,2,7,3,1
8320,2,0,7,2,7,3,1
8321,10,1,2,1,2,2,1
8322,2,0,7,2,7,3,1
8323,42,0,1,2,1,1,1
8324,2,0,7,2,7,3,1
8325,42,0,1,2,1,1,1
8326,10,1,2,1,1,1,1
8327,2,0,7,2,7,3,1
8328,42,0,1,2,1,1,1
8329,2,0,7,2,7,2,1
8330,2,0,7,2,7,2,1
8331,42,0,1,2,1,1,1
8332,2,0,7,2,7,2,1
8333,22,46,1,1,1,10,1
8334,2,0,7,2,7,2,1
8335,2,0,1,2,1,1,1
8336,12,2,4,1,1,2,1
8337,2,0,2,2,2,2,1
8338,2,0,2,2,2,2,1
8339,2,0,2,2,2,2,1
8340,2,0,2,2,2,2,1
8341,10,1,1,1,1,1,1
8342,10,1,1,1,1,18,1
8343,2,0,2,2,2,2,1
8344,18,8,1,1,1,1,1
8345,10,1,2,1,1,1,1
8346,14,3,3,1,2,1,1
8347,10,1,1,1,1,1,1
8348,10,3,2,1,2,1,1
8349,10,1,1,1,1,7,1
8350,12,2,5,1,1,4,1
8351,10,2,2,1,2,1,1
8352,10,1,1,1,1,1,1
8353,2,0,1,2,1,1,1
8354,42,0,1,2,1,1,1
8355,42,0,1,2,1,1,1
8356,970,2,2,1,1,1,1
8357,42,0,1,2,1,1,1
8358,16,23,2,1,1,2,1
8359,42,0,1,2,1,1,1
8360,10,1,8,1,1,3,1
8361,2,0,1,0,1,1,1
8362,10,5,2,1,1,2,1
8363,8,2,1,1,3,3,1
8364,10,5,3,1,1,2,1
8365,18,1,1,1,1,1,1
8366,12,4,1,1,1,1,1
8367,12,4,3,1,3,1,1
8368,10,1,6,1,3,2,1
8369,14,4,2,1,2,1,1
8370,10,1,1,1,1,1,1
8371,12,4,2,1,2,3,1
8372,10,1,5,1,1,1,1
8373,10,2,1,1,1,1,1
8374,10,1,2,1,1,1,1
8375,42,0,1,2,1,2,1
8376,42,0,1,2,1,2,1
8377,10,1,1,1,1,1,1
8378,298,0,2,0,2,1,1
8379,2,0,1,2,2,1,1
8380,10,3,1,1,3,2,1
8381,10,1,4,1,1,2,1
8382,24,8,1,1,1,1,1
8383,10,1,4,1,4,2,1
8384,110,308,1,1,2,1,1
8385,24,9,1,1,2,2,1
8386,10,2,1,1,1,2,1
8387,10,1,1,1,1,1,1
8388,104,8,1,1,1,3,1
8389,10,1,8,1,5,3,1
8390,28,0,1,2,1,2,1
8391,28,0,1,2,1,2,1
8392,8,2,1,1,2,3,1
8393,10,1,8,1,5,3,1
8394,10,2,1,1,1,10,1
8395,26,8,1,1,1,2,1
8396,10,3,1,1,1,2,1
8397,10,1,1,1,1,1,1
8398,50,112,1,1,1,3,1
8399,28,44,1,1,1,1,1
8400,10,1,1,1,1,1,1
8401,42,0,1,2,1,1,1
8402,42,0,1,2,1,1,1
8403,42,0,1,2,1,1,1
8404,2,0,1,2,1,1,1
8405,42,0,1,2,1,1,1
8406,2,0,1,2,1,1,1
8407,2,0,1,2,1,1,1
8408,10,1,7,1,1,12,1
8409,92,8,1,1,1,1,1
8410,10,1,2,1,2,2,1
8411,10,1,8,1,5,3,1
8412,10,1,3,1,1,2,1
8413,10,1,8,1,3,2,1
8414,12,2,11,1,2,4,1
8415,8,2,1,1,2,4,1
8416,8,2,1,1,2,4,1
8417,10,1,11,1,4,4,1
8418,10,1,11,1,4,3,1
8419,10,1,2,1,2,1,1
8420,10,1,1,1,1,1,1
8421,10,2,1,1,1,1,1
8422,10,1,3,1,1,1,1
8423,18,8,1,1,1,1,1
8424,10,2,2,1,1,2,1
8425,10,1,1,1,1,1,1
8426,12,2,5,1,1,12,1
8427,24,22,1,1,1,1,1
8428,42,0,1,2,1,1,1
8429,42,0,1,2,1,1,1
8430,10,1,1,1,1,1,1
8431,24,8,1,1,1,1,1
8432,20,4,1,1,1,1,1
8433,8,3,1,1,2,3,1
8434,10,2,1,1,1,1,1
8435,10,1,1,1,1,1,1
8436,2,0,6,2,2,2,1
8437,10,1,1,1,1,1,1
8438,10,1,4,1,2,2,1
8439,10,1,1,1,1,5,1
8440,10,1,2,1,1,3,1
8441,10,1,1,1,1,1,1
8442,10,1,1,1,1,1,1
8443,54,8,1,1,2,2,1
8444,10,1,1,1,1,1,1
8445,10,1,1,1,1,1,1
8446,16,1,1,1,1,2,1
8447,10,2,1,1,1,2,1
8448,10,1,1,1,1,1,1
8449,2,0,7,2,7,4,1
8450,10,3,3,1,1,1,1
8451,10,2,1,1,1,10,1
8452,10,5,1,1,2,1,1
8453,4,0,1,0,1,11,1
8454,12,9,1,1,1,1,1
8455,10,1,6,1,1,3,1
8456,10,1,2,1,2,2,1
8457,10,1,1,1,1,1,1
8458,12,3,2,1,1,2,1
8459,18,7,1,1,1,1,1
8460,42,0,1,2,1,1,1
8461,42,0,1,2,1,1,1
8462,42,0,1,2,1,1,1
8463,42,0,1,2,1,1,1
8464,42,0,1,2,1,1,1
8465,2,0,1,2,1,1,1
8466,56,8,2,1,3,4,1
8467,10,1,1,1,1,1,1
8468,2,0,1,2,25,1,1
8469,10,2,2,1,1,1,1
8470,10,1,2,1,1,1,1
8471,24,9,1,1,2,2,1
8472,24,9,1,1,2,2,1
8473,2,0,7,2,7,3,1
8474,10,1,5,1,4,3,1
8475,2,0,4,3,4,3,1
8476,2,0,1,3,1,1,1
8477,10,2,1,1,1,1,1
8478,12,2,1,1,1,1,1
8479,18,8,1,1,1,1,1
8480,10,2,1,1,1,1,1
8481,10,2,1,1,1,5,1
8482,3960,8,1,1,1,1,1
8483,2,0,4,3,4,3,1
8484,12,1,1,1,1,1,1
8485,22,1,3,1,1,1,1
8486,10,3,2,1,1,1,1
8487,2,0,4,2,1,2,1
8488,10,2,1,1,1,1,1
8489,12,3,2,1,1,1,1
8490,10,1,1,1,1,1,1
8491,28,44,5,1,6,3,1
